ID	Gene	Entrez	Cluster	Correlation
DBTMEE:0016358	Pla2g12a	66350	Maternal to MGA	0.9602
DBTMEE:0013299	Mrpl47	74600	Maternal to MGA	0.9783
DBTMEE:0011830	Lrrc7	242274	Maternal to MGA	0.98919
DBTMEE:0005068	Coq3	230027	Maternal to MGA	0.986
DBTMEE:0009615	Grhpr	76238	Maternal to MGA	0.97692
DBTMEE:0010377	Hyi	68180	Maternal to MGA	0.99389
DBTMEE:0018675	Sf3a3	75062	Maternal to MGA	0.97389
DBTMEE:0010595	Il22ra1	230828	Maternal to MGA	0.98527
DBTMEE:0006870	Erp44	76299	Maternal to MGA	0.9493
DBTMEE:0021644	Txn1	22166	Maternal to MGA	0.98874
DBTMEE:0002378	Alad	17025	Maternal to MGA	0.97039
DBTMEE:0013288	Mrpl37	56280	Maternal to MGA	0.96784
DBTMEE:0006083	Dmap1	66233	Maternal to MGA	0.98443
DBTMEE:0013819	Ndufs5	595136	Maternal to MGA	0.97654
DBTMEE:0003699	C1qa	12259	Maternal to MGA	0.98745
DBTMEE:0012423	Miip	28010	Maternal to MGA	0.96452
DBTMEE:0022769	Zbtb48	100090	Maternal to MGA	0.93412
DBTMEE:0010364	Htt	15194	Maternal to MGA	0.98288
DBTMEE:0020841	Tmem128	66309	Maternal to MGA	0.99253
DBTMEE:0008177	Gm1045	381651	Maternal to MGA	0.97441
DBTMEE:0013262	Mrpl1	94061	Maternal to MGA	0.97155
DBTMEE:0016619	Pop5	117109	Maternal to MGA	0.97287
DBTMEE:0003126	Atxn2	20239	Maternal to MGA	0.96889
DBTMEE:0021798	Ufsp1	70240	Maternal to MGA	0.98206
DBTMEE:0022888	Zfp157	72154	Maternal to MGA	0.95233
DBTMEE:0019871	Srrd	70118	Maternal to MGA	0.99
DBTMEE:0016856	Prkab1	19079	Maternal to MGA	0.95734
DBTMEE:0023294	Znhit1	70103	Maternal to MGA	0.99583
DBTMEE:0021384	Trip6	22051	Maternal to MGA	0.99873
DBTMEE:0020903	Tmem184a	231832	Maternal to MGA	0.99025
DBTMEE:0019349	Smo	319757	Maternal to MGA	0.96245
DBTMEE:0003892	Capg	12332	Maternal to MGA	0.9968
DBTMEE:0013665	Nagk	56174	Maternal to MGA	0.97842
DBTMEE:0018064	Rpn1	103963	Maternal to MGA	0.98387
DBTMEE:0020183	Syn2	20965	Maternal to MGA	0.9693
DBTMEE:0016165	Phb2	12034	Maternal to MGA	0.95491
DBTMEE:0023141	Zfp777	72306	Maternal to MGA	0.98678
DBTMEE:0003023	Atn1		Maternal to MGA	0.99428
DBTMEE:0009607	Grcc10		Maternal to MGA	0.99428
DBTMEE:0009958	Hebp1	15199	Maternal to MGA	0.97808
DBTMEE:0013787	Ndufa3	66091	Maternal to MGA	0.97711
DBTMEE:0012286	Megf8	269878	Maternal to MGA	0.95913
DBTMEE:0005528	Cyp2t4	384724	Maternal to MGA	0.96055
DBTMEE:0002426	Alkbh6	233065	Maternal to MGA	0.99543
DBTMEE:0010344	Htatip2	53415	Maternal to MGA	0.99691
DBTMEE:0007809	Gabrb3	14402	Maternal to MGA	0.96291
DBTMEE:0016810	Prc1	233406	Maternal to MGA	0.89848
DBTMEE:0000686	2610020H08Rik	434234	Maternal to MGA	0.94017
DBTMEE:0006195	Doc2a	13446	Maternal to MGA	0.9943
DBTMEE:0002868	Armc5	233912	Maternal to MGA	0.97506
DBTMEE:0017257	Pvrl2	19294	Maternal to MGA	0.99581
DBTMEE:0016415	Pld3	18807	Maternal to MGA	0.9664
DBTMEE:0017116	Psmd8	57296	Maternal to MGA	0.96937
DBTMEE:0002678	Aplp1	11803	Maternal to MGA	0.96562
DBTMEE:0013551	Myh14	71960	Maternal to MGA	0.99091
DBTMEE:0018223	Ruvbl2	20174	Maternal to MGA	0.98255
DBTMEE:0021896	Ush1c	72088	Maternal to MGA	0.96136
DBTMEE:0000266	1700026D08Rik	75556	Maternal to MGA	0.96531
DBTMEE:0021666	Tyr	22173	Maternal to MGA	0.99349
DBTMEE:0021319	Trim21	20821	Maternal to MGA	0.98688
DBTMEE:0006865	Ern2	26918	Maternal to MGA	0.99625
DBTMEE:0005796	Dctpp1	66422	Maternal to MGA	0.97354
DBTMEE:0001539	9130019O22Rik	78921	Maternal to MGA	0.94548
DBTMEE:0003941	Cars	27267	Maternal to MGA	0.98036
DBTMEE:0005391	Cul4a	99375	Maternal to MGA	0.98954
DBTMEE:0002410	Alg11	207958	Maternal to MGA	0.95187
DBTMEE:0021893	Use1	67023	Maternal to MGA	0.96744
DBTMEE:0021386	Trmt1	212528	Maternal to MGA	0.98083
DBTMEE:0016928	Prmt7	214572	Maternal to MGA	0.99502
DBTMEE:0007623	Foxc2	14234	Maternal to MGA	0.97345
DBTMEE:0000759	2810428I15Rik	66462	Maternal to MGA	0.96541
DBTMEE:0010434	Ifi30	65972	Maternal to MGA	0.98075
DBTMEE:0005756	Dcaf15	212123	Maternal to MGA	0.9948
DBTMEE:0001916	Abcc12	244562	Maternal to MGA	0.99348
DBTMEE:0006231	Dpep3	71854	Maternal to MGA	0.97374
DBTMEE:0020836	Tmem123	71929	Maternal to MGA	0.92563
DBTMEE:0004522	Celsr3	107934	Maternal to MGA	0.93885
DBTMEE:0003072	Atp5l	27425	Maternal to MGA	0.90677
DBTMEE:0021105	Tnfaip8l3	244882	Maternal to MGA	0.99113
DBTMEE:0021223	Tpm1	22003	Maternal to MGA	0.97045
DBTMEE:0013321	Mrps22	64655	Maternal to MGA	0.98155
DBTMEE:0019867	Srprb	20818	Maternal to MGA	0.96233
DBTMEE:0013085	Mlh1	17350	Maternal to MGA	0.99508
DBTMEE:0014278	Nudt11	58242	Maternal to MGA	0.99682
DBTMEE:0014156	Nr0b1	11614	Maternal to MGA	0.97502
DBTMEE:0023345	Zxdb	668166	Maternal to MGA	0.975
DBTMEE:0009468	Gpm6b	14758	Maternal to MGA	0.94702
DBTMEE:0013772	Ndp	17986	Maternal to MGA	0.98649
DBTMEE:0008094	Glra2	237213	Maternal to MGA	0.93749
DBTMEE:0010835	Itm2c	64294	Maternal to MGA	0.92467
DBTMEE:0021255	Traf3ip1	74019	Maternal to MGA	0.8419
DBTMEE:0017730	Rgs20	58175	Maternal to MGA	0.88372
DBTMEE:0016686	Ppil3	70225	Maternal to MGA	0.92108
DBTMEE:0010351	Htr2b	15559	Maternal to MGA	0.86179
DBTMEE:0012262	Med23	70208	Maternal to MGA	0.92665
DBTMEE:0018674	Sf3a2	20222	Maternal to MGA	0.87452
DBTMEE:0002214	Ado	211488	Maternal to MGA	0.92196
DBTMEE:0005823	Ddt	13202	Maternal to MGA	0.8872
DBTMEE:0012156	Mbd3	17192	Maternal to MGA	0.9574
DBTMEE:0019958	Stab2	192188	Maternal to MGA	0.88535
DBTMEE:0017894	Rnf130	59044	Maternal to MGA	0.87184
DBTMEE:0022615	Wnt9a	216795	Maternal to MGA	0.78902
DBTMEE:0018456	Sdf2	20316	Maternal to MGA	0.89989
DBTMEE:0022438	Vtn	22370	Maternal to MGA	0.73361
DBTMEE:0010211	Hoxb3	15410	Maternal to MGA	0.70083
DBTMEE:0003177	B230217C12Rik	68127	Maternal to MGA	0.96176
DBTMEE:0022597	Wnk4	69847	Maternal to MGA	0.75228
DBTMEE:0014322	Nup85	445007	Maternal to MGA	0.9247
DBTMEE:0002495	Anapc11	66156	Maternal to MGA	0.90893
DBTMEE:0011811	Lrrc45	217366	Maternal to MGA	0.91054
DBTMEE:0004032	Ccdc117	104479	Maternal to MGA	0.74367
DBTMEE:0005056	Cops3	26572	Maternal to MGA	0.89741
DBTMEE:0021039	Tmem88	67020	Maternal to MGA	0.86429
DBTMEE:0017871	Rnasek	52898	Maternal to MGA	0.94516
DBTMEE:0017686	Rffl	67338	Maternal to MGA	0.89171
DBTMEE:0009872	Hap1	15114	Maternal to MGA	0.90627
DBTMEE:0006561	Eftud2	20624	Maternal to MGA	0.9392
DBTMEE:0006203	Dock4	238130	Maternal to MGA	0.90523
DBTMEE:0000336	1700047I17Rik2	100101807	Maternal to MGA	0.96157
DBTMEE:0011106	Kif26a	668303	Maternal to MGA	0.92704
DBTMEE:0016613	Pomt2	217734	Maternal to MGA	0.9412
DBTMEE:0017079	Psma2	19166	Maternal to MGA	0.90408
DBTMEE:0001044	4930486L24Rik	214639	Maternal to MGA	0.92896
DBTMEE:0022364	Vmn2r89	22301	Maternal to MGA	0.9208
DBTMEE:0015669	Oxa1l	69089	Maternal to MGA	0.89246
DBTMEE:0009115	Gm600	100503545	Maternal to MGA	0.91645
DBTMEE:0022481	Wdhd1	218973	Maternal to MGA	0.87403
DBTMEE:0019021	Slc25a37	67712	Maternal to MGA	0.96033
DBTMEE:0017804	Rhpn1	14787	Maternal to MGA	0.85248
DBTMEE:0020313	Tarbp2	21357	Maternal to MGA	0.90479
DBTMEE:0004062	Ccdc152	100039139	Maternal to MGA	0.9049
DBTMEE:0011022	Kcnv1	67498	Maternal to MGA	0.96064
DBTMEE:0018999	Slc25a17	20524	Maternal to MGA	0.83586
DBTMEE:0013080	Mlc1	170790	Maternal to MGA	0.89495
DBTMEE:0022817	Zcrb1	67197	Maternal to MGA	0.83831
DBTMEE:0002408	Alg1	208211	Maternal to MGA	0.93755
DBTMEE:0001914	Abcc1	17250	Maternal to MGA	0.9459
DBTMEE:0018200	Rtn4r	65079	Maternal to MGA	0.82083
DBTMEE:0022516	Wdr53	68980	Maternal to MGA	0.90397
DBTMEE:0021270	Trap1	68015	Maternal to MGA	0.91415
DBTMEE:0009630	Grin2a	14811	Maternal to MGA	0.74444
DBTMEE:0013807	Ndufb4	68194	Maternal to MGA	0.94638
DBTMEE:0003317	BC051142	407788	Maternal to MGA	0.89155
DBTMEE:0005394	Cul7	66515	Maternal to MGA	0.93189
DBTMEE:0000611	2310039H08Rik	67101	Maternal to MGA	0.85356
DBTMEE:0005709	Dact2	240025	Maternal to MGA	0.9081
DBTMEE:0002463	Amdhd2	245847	Maternal to MGA	0.9399
DBTMEE:0006706	Eme2	193838	Maternal to MGA	0.93333
DBTMEE:0020055	Stub1	56424	Maternal to MGA	0.83821
DBTMEE:0012300	Mep1a	17287	Maternal to MGA	0.84852
DBTMEE:0018274	Safb2	224902	Maternal to MGA	0.8459
DBTMEE:0022613	Wnt8a	20890	Maternal to MGA	0.86205
DBTMEE:0003868	Camk2a	12322	Maternal to MGA	0.81882
DBTMEE:0001950	Abhd3	106861	Maternal to MGA	0.85802
DBTMEE:0015956	Pcyox1l	240334	Maternal to MGA	0.91868
DBTMEE:0022614	Wnt8b	22423	Maternal to MGA	0.83677
DBTMEE:0017600	Rce1	19671	Maternal to MGA	0.91979
DBTMEE:0020287	Taf6l		Maternal to MGA	0.9488
DBTMEE:0020895	Tmem179b		Maternal to MGA	0.9488
DBTMEE:0003474	Best1	24115	Maternal to MGA	0.93956
DBTMEE:0019133	Slc39a12	277468	Maternal to MGA	0.78563
DBTMEE:0011408	Kynu	70789	Maternal to MGA	0.84284
DBTMEE:0003261	BC020535	228788	Maternal to MGA	0.89033
DBTMEE:0013130	Mmp24	17391	Maternal to MGA	0.86613
DBTMEE:0006851	Ergic3	66366	Maternal to MGA	0.73059
DBTMEE:0014100	Noxa1	241275	Maternal to MGA	0.92321
DBTMEE:0007300	Fap	14089	Maternal to MGA	0.85727
DBTMEE:0011852	Lrrn4	320974	Maternal to MGA	0.8394
DBTMEE:0004348	Cd93	17064	Maternal to MGA	0.92242
DBTMEE:0005301	Cst3	13010	Maternal to MGA	0.9176
DBTMEE:0017269	Pxmp4	59038	Maternal to MGA	0.86435
DBTMEE:0003136	Aurka	20878	Maternal to MGA	0.93159
DBTMEE:0003063	Atp5e	67126	Maternal to MGA	0.88259
DBTMEE:0016341	Pkia	18767	Maternal to MGA	0.94268
DBTMEE:0007159	Fam198b	68659	Maternal to MGA	0.93138
DBTMEE:0003040	Atp1a1	11928	Maternal to MGA	0.92926
DBTMEE:0004324	Cd53	12508	Maternal to MGA	0.88967
DBTMEE:0005439	Cyb561d1	72023	Maternal to MGA	0.73137
DBTMEE:0004763	Clca2	80797	Maternal to MGA	0.90113
DBTMEE:0004020	Ccdc107	622404	Maternal to MGA	0.6742
DBTMEE:0019153	Slc44a1	100434	Maternal to MGA	0.76534
DBTMEE:0010331	Hspb11	72938	Maternal to MGA	0.93111
DBTMEE:0012274	Med8	80509	Maternal to MGA	0.93929
DBTMEE:0006065	Dlgap3	242667	Maternal to MGA	0.75923
DBTMEE:0019649	Spaca1	67652	Maternal to MGA	0.93137
DBTMEE:0005792	Dctn3	53598	Maternal to MGA	0.86414
DBTMEE:0017168	Ptgr1	67103	Maternal to MGA	0.91587
DBTMEE:0002356	Akr1a4	58810	Maternal to MGA	0.91642
DBTMEE:0006148	Dnajc16	214063	Maternal to MGA	0.89567
DBTMEE:0012405	Mib2	76580	Maternal to MGA	0.94086
DBTMEE:0010617	Il6	16193	Maternal to MGA	0.96124
DBTMEE:0014297	Nudt9	74167	Maternal to MGA	0.73271
DBTMEE:0022285	Vmn2r16	384220	Maternal to MGA	0.68241
DBTMEE:0002532	Ankle2	71782	Maternal to MGA	0.7581
DBTMEE:0013565	Myl2	17906	Maternal to MGA	0.8965
DBTMEE:0014414	Ogfod2	66627	Maternal to MGA	0.88856
DBTMEE:0010479	Ift172	67661	Maternal to MGA	0.92599
DBTMEE:0009887	Haus3		Maternal to MGA	0.75687
DBTMEE:0016575	Poln		Maternal to MGA	0.75687
DBTMEE:0001977	Acad10	71985	Maternal to MGA	0.69243
DBTMEE:0007292	Fancd2	211651	Maternal to MGA	0.92484
DBTMEE:0010663	Ino80b	70020	Maternal to MGA	0.78973
DBTMEE:0015680	Oxtr	18430	Maternal to MGA	0.90642
DBTMEE:0018850	Six5	20475	Maternal to MGA	0.812
DBTMEE:0022936	Zfp296	63872	Maternal to MGA	0.87537
DBTMEE:0022674	Xrcc1	22594	Maternal to MGA	0.84351
DBTMEE:0022334	Vmn2r60	637898	Maternal to MGA	0.88428
DBTMEE:0010882	Josd2	66124	Maternal to MGA	0.87842
DBTMEE:0018530	Sema4b	20352	Maternal to MGA	0.87041
DBTMEE:0013814	Ndufc2	68197	Maternal to MGA	0.88754
DBTMEE:0010614	Il4ra	16190	Maternal to MGA	0.70236
DBTMEE:0004340	Cd81	12520	Maternal to MGA	0.88092
DBTMEE:0021036	Tmem86b	68255	Maternal to MGA	0.85996
DBTMEE:0022299	Vmn2r29	76229	Maternal to MGA	0.87664
DBTMEE:0004761	Clasrp	53609	Maternal to MGA	0.89786
DBTMEE:0015967	Pdcd2l	68079	Maternal to MGA	0.68408
DBTMEE:0019528	Snrnp70	20637	Maternal to MGA	0.9219
DBTMEE:0017014	Prss23	76453	Maternal to MGA	0.71495
DBTMEE:0003202	B3gnt6	272411	Maternal to MGA	0.94472
DBTMEE:0000624	2310057M21Rik	68277	Maternal to MGA	0.85825
DBTMEE:0021617	Tubgcp2	74237	Maternal to MGA	0.72059
DBTMEE:0020072	Stxbp2	20911	Maternal to MGA	0.94939
DBTMEE:0011456	Lamp1	16783	Maternal to MGA	0.9306
DBTMEE:0009640	Grk1	24013	Maternal to MGA	0.83199
DBTMEE:0021021	Tmem66	67887	Maternal to MGA	0.86492
DBTMEE:0018430	Scrg1	20284	Maternal to MGA	0.86321
DBTMEE:0010136	Hmgb2	97165	Maternal to MGA	0.85545
DBTMEE:0004395	Cdh1	12550	Maternal to MGA	0.93407
DBTMEE:0004738	Cirh1a	21771	Maternal to MGA	0.92451
DBTMEE:0010292	Hsd17b2	15486	Maternal to MGA	0.92444
DBTMEE:0004425	Cdk10	234854	Maternal to MGA	0.8944
DBTMEE:0016094	Pex11c	69129	Maternal to MGA	0.87174
DBTMEE:0004748	Ckap2	80986	Maternal to MGA	0.72262
DBTMEE:0010009	Hgsnat	52120	Maternal to MGA	0.78899
DBTMEE:0009892	Haus8	76478	Maternal to MGA	0.92359
DBTMEE:0004986	Cog8	97484	Maternal to MGA	0.96008
DBTMEE:0005094	Cox5a	12858	Maternal to MGA	0.89632
DBTMEE:0010493	Igdcc4	56741	Maternal to MGA	0.87713
DBTMEE:0003303	BC048562	434439	Maternal to MGA	0.95604
DBTMEE:0004136	Ccdc71	72454	Maternal to MGA	0.89763
DBTMEE:0020137	Susd5	382111	Maternal to MGA	0.6798
DBTMEE:0004131	Ccdc67	234964	Maternal to MGA	0.88635
DBTMEE:0006205	Dock6	319899	Maternal to MGA	0.92895
DBTMEE:0004061	Ccdc151	77609	Maternal to MGA	0.87155
DBTMEE:0007047	Fam118b	109229	Maternal to MGA	0.6988
DBTMEE:0005674	D730048I06Rik	68171	Maternal to MGA	0.93931
DBTMEE:0000656	2410076I21Rik	73673	Maternal to MGA	0.95395
DBTMEE:0009689	Gsta2	14858	Maternal to MGA	0.89662
DBTMEE:0005440	Cyb561d2	56368	Maternal to MGA	0.8507
DBTMEE:0020482	Tcta	102791	Maternal to MGA	0.82909
DBTMEE:0001973	Acaa1b	235674	Maternal to MGA	0.94447
DBTMEE:0000063	1110059G10Rik	66202	Maternal to MGA	0.91591
DBTMEE:0002343	Akap4	11643	Maternal to MGA	0.66298
DBTMEE:0017801	Rhox7	547168	Maternal to MGA	0.73572
DBTMEE:0007224	Fam50a	108160	Maternal to MGA	0.88205
DBTMEE:0009553	Gpr64	237175	Maternal to MGA	0.84629
DBTMEE:0003033	Atp11c	320940	Maternal to MGA	0.93083
DBTMEE:0001014	4930468A15Rik	74987	Maternal to MGA	0.93793
DBTMEE:0020542	Terf1	21749	Maternal to MGA	0.95857
DBTMEE:0018467	Sdpr	20324	Maternal to MGA	0.972
DBTMEE:0010341	Hspe1	15528	Maternal to MGA	0.78053
DBTMEE:0019110	Slc35f5	74150	Maternal to MGA	0.8286
DBTMEE:0006611	Eif2d	16865	Maternal to MGA	0.87707
DBTMEE:0011850	Lrrn2	16980	Maternal to MGA	0.82814
DBTMEE:0018445	Scyl3	240880	Maternal to MGA	0.75339
DBTMEE:0018513	Sele	20339	Maternal to MGA	0.86256
DBTMEE:0004848	Clk1	12747	Maternal to MGA	0.7942
DBTMEE:0017223	Ptprn	19275	Maternal to MGA	0.76637
DBTMEE:0013420	Mterfd2	69821	Maternal to MGA	0.78509
DBTMEE:0011069	Kdsr	70750	Maternal to MGA	0.78755
DBTMEE:0019580	Soat1	20652	Maternal to MGA	0.71044
DBTMEE:0002994	Atf6	226641	Maternal to MGA	0.85171
DBTMEE:0020718	Timp3	21859	Maternal to MGA	0.81888
DBTMEE:0005791	Dctn2	69654	Maternal to MGA	0.81988
DBTMEE:0015389	Olfr792	258150	Maternal to MGA	0.81586
DBTMEE:0020251	Taar9	503558	Maternal to MGA	0.9406
DBTMEE:0015935	Pcnt	18541	Maternal to MGA	0.80898
DBTMEE:0002065	Acss3	380660	Maternal to MGA	0.72737
DBTMEE:0002936	Asb3	65257	Maternal to MGA	0.927
DBTMEE:0013307	Mrpl55	67212	Maternal to MGA	0.81033
DBTMEE:0011098	Kif1c	16562	Maternal to MGA	0.87449
DBTMEE:0003285	BC030867	217216	Maternal to MGA	0.89985
DBTMEE:0010366	Hus1	15574	Maternal to MGA	0.75645
DBTMEE:0017746	Rhbdf1	13650	Maternal to MGA	0.74358
DBTMEE:0007815	Gabrp	216643	Maternal to MGA	0.81927
DBTMEE:0010831	Itk	16428	Maternal to MGA	0.78972
DBTMEE:0022978	Zfp39	22698	Maternal to MGA	0.81452
DBTMEE:0016975	Prpsap2	212627	Maternal to MGA	0.84181
DBTMEE:0010895	Jup	16480	Maternal to MGA	0.96179
DBTMEE:0020045	Strada	72149	Maternal to MGA	0.81763
DBTMEE:0003634	Btbd17	72014	Maternal to MGA	0.75421
DBTMEE:0018371	Scfd1	76983	Maternal to MGA	0.91019
DBTMEE:0014268	Nubpl	76826	Maternal to MGA	0.78707
DBTMEE:0013428	Mthfd1	108156	Maternal to MGA	0.94574
DBTMEE:0019232	Slc8a3	110893	Maternal to MGA	0.80041
DBTMEE:0022522	Wdr60	217935	Maternal to MGA	0.94808
DBTMEE:0010085	Hist1h3g	97908	Maternal to MGA	0.94461
DBTMEE:0023156	Zfp808	630579	Maternal to MGA	0.92341
DBTMEE:0004532	Cenpk	60411	Maternal to MGA	0.77949
DBTMEE:0014171	Nr2f1	13865	Maternal to MGA	0.9542
DBTMEE:0023239	Zfyve16	218441	Maternal to MGA	0.83232
DBTMEE:0013672	Naip5	17951	Maternal to MGA	0.97284
DBTMEE:0011763	Lrp10	65107	Maternal to MGA	0.91792
DBTMEE:0015799	Parp4	328417	Maternal to MGA	0.79658
DBTMEE:0020082	Sucla2	20916	Maternal to MGA	0.87737
DBTMEE:0005711	Dad1	13135	Maternal to MGA	0.84834
DBTMEE:0020623	Tgm1	21816	Maternal to MGA	0.95325
DBTMEE:0006804	Ephx2	13850	Maternal to MGA	0.8917
DBTMEE:0004666	Chmp7	105513	Maternal to MGA	0.94871
DBTMEE:0002021	Aco2	11429	Maternal to MGA	0.84841
DBTMEE:0017808	Ribc2	67747	Maternal to MGA	0.83921
DBTMEE:0016112	Pfdn5	56612	Maternal to MGA	0.84486
DBTMEE:0021521	Tsta3	22122	Maternal to MGA	0.85271
DBTMEE:0009916	Hcls1	15163	Maternal to MGA	0.81254
DBTMEE:0003993	Cbr3	109857	Maternal to MGA	0.98567
DBTMEE:0018694	Sft2d1	106489	Maternal to MGA	0.72663
DBTMEE:0023317	Zscan10	332221	Maternal to MGA	0.78691
DBTMEE:0016796	Pram1	378460	Maternal to MGA	0.781
DBTMEE:0013316	Mrps18a	68565	Maternal to MGA	0.98187
DBTMEE:0023224	Zfp959	224893	Maternal to MGA	0.86531
DBTMEE:0011042	Kctd5	69259	Maternal to MGA	0.78454
DBTMEE:0005103	Cox7a2l	20463	Maternal to MGA	0.93639
DBTMEE:0005793	Dctn4	67665	Maternal to MGA	0.76146
DBTMEE:0005258	Csf1r	12978	Maternal to MGA	0.96589
DBTMEE:0009929	Hdac3	15183	Maternal to MGA	0.85027
DBTMEE:0007426	Fchsd1	319262	Maternal to MGA	0.71722
DBTMEE:0006938	Exoc6	107371	Maternal to MGA	0.97443
DBTMEE:0003380	Banf1	23825	Maternal to MGA	0.93544
DBTMEE:0015651	Otub1	107260	Maternal to MGA	0.7917
DBTMEE:0020845	Tmem132a	98170	Maternal to MGA	0.98126
DBTMEE:0007145	Fam189a2	381217	Maternal to MGA	0.78297
DBTMEE:0005220	Crtac1	72832	Maternal to MGA	0.94483
DBTMEE:0004502	Cebpb	12608	Maternal to MGA	0.81205
DBTMEE:0016665	Ppdpf	66496	Maternal to MGA	0.82805
DBTMEE:0021216	Tpd52l2	66314	Maternal to MGA	0.85222
DBTMEE:0019902	Ssna1	68475	Maternal to MGA	0.92134
DBTMEE:0016211	Phpt1	75454	Maternal to MGA	0.6968
DBTMEE:0021532	Ttc16	338348	Maternal to MGA	0.93236
DBTMEE:0001187	4930568D16Rik	75859	Maternal to MGA	0.9763
DBTMEE:0002095	Acvr1	11477	Maternal to MGA	0.91973
DBTMEE:0014595	Olfr1200	257887	Maternal to MGA	0.97333
DBTMEE:0006149	Dnajc17	69408	Maternal to MGA	0.88377
DBTMEE:0006927	Exd1	241624	Maternal to MGA	0.89871
DBTMEE:0004546	Cep152	99100	Maternal to MGA	0.7797
DBTMEE:0002298	Ahcy	269378	Maternal to MGA	0.99261
DBTMEE:0017084	Psma7	26444	Maternal to MGA	0.88026
DBTMEE:0013808	Ndufb5	66046	Maternal to MGA	0.99037
DBTMEE:0021727	Ube2q1	70093	Maternal to MGA	0.90005
DBTMEE:0016647	Ppa2	74776	Maternal to MGA	0.79454
DBTMEE:0004221	Ccnl1	56706	Maternal to MGA	0.86486
DBTMEE:0018494	Sec24b	99683	Maternal to MGA	0.8432
DBTMEE:0017476	Rars2	109093	Maternal to MGA	0.81938
DBTMEE:0003275	BC026590	230234	Maternal to MGA	0.82578
DBTMEE:0021733	Ube2u	381534	Maternal to MGA	0.98175
DBTMEE:0011773	Lrp8	16975	Maternal to MGA	0.98492
DBTMEE:0004076	Ccdc17	622665	Maternal to MGA	0.99453
DBTMEE:0013510	Mutyh	70603	Maternal to MGA	0.80807
DBTMEE:0014157	Nr0b2	23957	Maternal to MGA	0.89221
DBTMEE:0013453	Mtor	56717	Maternal to MGA	0.87103
DBTMEE:0013178	Morn1	76866	Maternal to MGA	0.97488
DBTMEE:0015598	Orc3	50793	Maternal to MGA	0.91014
DBTMEE:0006738	Enho	69638	Maternal to MGA	0.82873
DBTMEE:0021481	Tspan1	66805	Maternal to MGA	0.89938
DBTMEE:0006930	Dem1	73172	Maternal to MGA	0.82815
DBTMEE:0000065	1110065P20Rik	68920	Maternal to MGA	0.73824
DBTMEE:0016468	Plod1	18822	Maternal to MGA	0.96593
DBTMEE:0003599	Bre	107976	Maternal to MGA	0.80025
DBTMEE:0020060	Stx18	71116	Maternal to MGA	0.80831
DBTMEE:0013431	Mthfd2l	665563	Maternal to MGA	0.89042
DBTMEE:0005651	D5Ertd577e		Maternal to MGA	0.94363
DBTMEE:0001976	Acacb	100705	Maternal to MGA	0.96857
DBTMEE:0019874	Srrm3	58212	Maternal to MGA	0.73711
DBTMEE:0012165	Mblac1	330216	Maternal to MGA	0.87056
DBTMEE:0013418	Mterf	545725	Maternal to MGA	0.8051
DBTMEE:0003015	Atg9b	213948	Maternal to MGA	0.91571
DBTMEE:0013583	Myo18b	74376	Maternal to MGA	0.85411
DBTMEE:0020489	Tctn1	654470	Maternal to MGA	0.76901
DBTMEE:0003097	Atp6v1f	66144	Maternal to MGA	0.86067
DBTMEE:0005668	D6Mm5e	110958	Maternal to MGA	0.81096
DBTMEE:0005790	Dctn1	13191	Maternal to MGA	0.80783
DBTMEE:0011871	Lsm3	67678	Maternal to MGA	0.89112
DBTMEE:0022296	Vmn2r26	56552	Maternal to MGA	0.84464
DBTMEE:0013790	Ndufa5	68202	Maternal to MGA	0.87728
DBTMEE:0013286	Mrpl35	66223	Maternal to MGA	0.9778
DBTMEE:0016548	Podxl2	319655	Maternal to MGA	0.96678
DBTMEE:0011624	Lig1	16881	Maternal to MGA	0.947
DBTMEE:0004037	Ccdc123	72140	Maternal to MGA	0.751
DBTMEE:0020318	Tarsl2	272396	Maternal to MGA	0.86707
DBTMEE:0021882	Uqcrc2	67003	Maternal to MGA	0.80128
DBTMEE:0007964	Gdpd3	68616	Maternal to MGA	0.97885
DBTMEE:0004259	Cd151	12476	Maternal to MGA	0.82486
DBTMEE:0013908	Nfkbib	18036	Maternal to MGA	0.78371
DBTMEE:0011647	Lin7b	22342	Maternal to MGA	0.76641
DBTMEE:0018573	Sergef	27414	Maternal to MGA	0.89676
DBTMEE:0000803	3110040N11Rik	67290	Maternal to MGA	0.83835
DBTMEE:0020839	Tmem126b	68472	Maternal to MGA	0.80872
DBTMEE:0011952	Lyve1	114332	Maternal to MGA	0.84824
DBTMEE:0002403	Aldoa	11674	Maternal to MGA	0.78448
DBTMEE:0012202	Mcm5	17218	Maternal to MGA	0.79986
DBTMEE:0018280	Samd1	666704	Maternal to MGA	0.7846
DBTMEE:0005073	Coq9	67914	Maternal to MGA	0.9255
DBTMEE:0016404	Plcg2	234779	Maternal to MGA	0.7813
DBTMEE:0013850	Nek3	23954	Maternal to MGA	0.7673
DBTMEE:0007606	Fnta	14272	Maternal to MGA	0.96432
DBTMEE:0009427	Got1l1	76615	Maternal to MGA	0.86702
DBTMEE:0019190	Slc5a5	114479	Maternal to MGA	0.85728
DBTMEE:0010893	Junb	16477	Maternal to MGA	0.90228
DBTMEE:0003475	Best2	212989	Maternal to MGA	0.85
DBTMEE:0007729	Fuk	234730	Maternal to MGA	0.73209
DBTMEE:0002151	Adamts18	208936	Maternal to MGA	0.95767
